Image_name,mos
1075190309.jpg,0.431154532
10762659033.jpg,0.461704165
10765812585.jpg,0.489649286
10770700455.jpg,0.674420123
10773126784.jpg,0.863885526
10775358296.jpg,0.409030295
10784159775.jpg,0.851683421
10787038944.jpg,0.670177118
10790803694.jpg,0.790193531
10791502435.jpg,0.810196266
10798439785.jpg,0.635096068
10799367156.jpg,0.826494791
10799853136.jpg,0.746511545
10805317444.jpg,0.586227244
10806677866.jpg,0.670932345
10813730303.jpg,0.415733721
10814874265.jpg,0.821350832
10819001424.jpg,0.22438966
10819132874.jpg,0.800831447
10827568885.jpg,0.852159191
10829329963.jpg,0.819210999
10843403305.jpg,0.753949258
10847909336.jpg,0.26627573
10849117054.jpg,0.621199227
10849700404.jpg,0.784315261
1084984228.jpg,0.379190823
1085590803.jpg,0.251601359
10856434794.jpg,0.473985097
10856757.jpg,0.341182076
10858952303.jpg,0.477907639
10861031374.jpg,0.718046912
10862487886.jpg,0.697075916
10864812016.jpg,0.607065762
10866463396.jpg,0.733006223
10866561184.jpg,0.86205521
10872249945.jpg,0.86205521
10880314705.jpg,0.850281828
10882856833.jpg,0.678820276
1089100444.jpg,0.698063532
10893404795.jpg,0.411919579
10895044423.jpg,0.358309801
10897840884.jpg,0.830157067
10898287705.jpg,0.493517446
10898689245.jpg,0.706293168
10899733355.jpg,0.787764258
10900020096.jpg,0.750900946
10905088155.jpg,0.69610659
10905114716.jpg,0.54793818
1090979049.jpg,0.621199227
10910262455.jpg,0.470890606
10911095273.jpg,0.798855151
10912602716.jpg,0.800604311
10917741563.jpg,0.80373836
10921653346.jpg,0.917815469
10921880365.jpg,0.758337322
10923819485.jpg,0.45571373
10925112255.jpg,0.249484667
10927420963.jpg,0.738154382
10931213005.jpg,0.505149358
10932590295.jpg,0.416644505
10933722123.jpg,0.586679461
10947519133.jpg,0.796861109
10948257133.jpg,0.459468692
10953973716.jpg,0.800831447
10961758274.jpg,0.839566845
10967023396.jpg,0.622022385
10968711744.jpg,0.873623743
10980930876.jpg,0.793039195
10981006796.jpg,0.190089018
10983119996.jpg,0.613953808
10990397626.jpg,0.390715033
10990887046.jpg,0.613700598
11004139923.jpg,0.724860064
11005410885.jpg,0.608910136
11006895124.jpg,0.713225076
1100873520.jpg,0.545861052
11009340314.jpg,0.699157116
11013892854.jpg,0.298054158
11016309165.jpg,0.684253117
11016485883.jpg,0.755235479
1101948952.jpg,0.825753949
11021514993.jpg,0.741742461
11021929275.jpg,0.795716838
11031973684.jpg,0.80543085
11033459414.jpg,0.719266895
110356262.jpg,0.392780693
11035760784.jpg,0.721546827
11051374673.jpg,0.676400191
11051749575.jpg,0.673288655
11054039594.jpg,0.467345642
11054638863.jpg,0.662550803
11054899145.jpg,0.807367597
11058112996.jpg,0.367172719
11060185873.jpg,0.715728893
11061633946.jpg,0.40689325
11062902804.jpg,0.784315261
11063650646.jpg,0.6592722
11071132393.jpg,0.780876017
11079282234.jpg,0.814314476
11081975613.jpg,0.760167638
11087687983.jpg,0.864297759
11089447095.jpg,0.72324772
11095381506.jpg,0.863092389
11097661494.jpg,0.804810914
11111585533.jpg,0.92352471
11118140253.jpg,0.780876017
11126232436.jpg,0.571242337
11126652126.jpg,0.601451431
11139368236.jpg,0.773423561
11139580153.jpg,0.490724635
11148529964.jpg,0.623246917
11149566996.jpg,0.534428707
11150131936.jpg,0.679628047
11155257336.jpg,0.615437122
11156365526.jpg,0.534767654
11158314215.jpg,0.493517446
11163249414.jpg,0.720699491
11165746213.jpg,0.734371442
11170758174.jpg,0.670177118
11170786154.jpg,0.753727639
11172371243.jpg,0.83268559
11175382195.jpg,0.536825549
11175538013.jpg,0.799824478
11183022383.jpg,0.476817343
11201160185.jpg,0.667996135
11209059333.jpg,0.652890804
11209188974.jpg,0.731667009
11209649786.jpg,0.730014361
11215941184.jpg,0.787971005
11216436636.jpg,0.799824478
11218793016.jpg,0.664415013
11219420725.jpg,0.795716838
11221904805.jpg,0.821350832
11226958966.jpg,0.827118658
11229777185.jpg,0.710511852
11232665444.jpg,0.341182076
11239106136.jpg,0.590133966
11241096796.jpg,0.76977537
11242015725.jpg,0.706375688
11245083256.jpg,0.709428154
11245781693.jpg,0.752586628
11250215644.jpg,0.776776058
11251138933.jpg,0.752327501
11252383376.jpg,0.76974629
11252644224.jpg,0.69812053
11256485296.jpg,0.65820967
11256776836.jpg,0.767766221
11260247205.jpg,0.847534706
11260270773.jpg,0.802875003
11262156493.jpg,0.840829223
11264048414.jpg,0.217851887
11269474243.jpg,0.824968208
11269626135.jpg,0.867291453
11270256213.jpg,0.731667009
11270280904.jpg,0.361245982
11273127766.jpg,0.861656295
11273190884.jpg,0.824339614
11275584366.jpg,0.533121339
11287273183.jpg,0.821350832
11288559554.jpg,0.6592722
11291450085.jpg,0.61880741
11293176185.jpg,0.676974164
11293946974.jpg,0.811120485
11295475784.jpg,0.541033244
11297504114.jpg,0.617034537
11301386435.jpg,0.844140302
11302087114.jpg,0.770594891
1130601148.jpg,0.793039195
11307198154.jpg,0.859980852
11316105544.jpg,0.857868433
11320098306.jpg,0.572221336
11321228905.jpg,0.854106736
11324704676.jpg,0.550340911
11327123904.jpg,0.78647465
11333447674.jpg,0.860723053
11333782783.jpg,0.771013953
11335231214.jpg,0.731667009
11339056674.jpg,0.719813536
11341117543.jpg,0.652105062
11346267905.jpg,0.765251848
11347140483.jpg,0.60920782
11353895754.jpg,0.80373836
11356760053.jpg,0.803973193
113663782.jpg,0.762108882
113701797.jpg,0.533121339
11372421485.jpg,0.699157116
11378848184.jpg,0.700864291
11381486584.jpg,0.583902694
11382799454.jpg,0.814201214
11389102005.jpg,0.664890527
11393787465.jpg,0.21604094
11396447303.jpg,0.541527047
11399456186.jpg,0.688128291
11406584295.jpg,0.63091249
11407368256.jpg,0.80075053
11407835876.jpg,0.651873962
11407862453.jpg,0.787566909
11408091114.jpg,0.762370796
11408307524.jpg,0.711615807
11408357925.jpg,0.638485542
11408443745.jpg,0.688846338
11410644126.jpg,0.69125996
11410690075.jpg,0.75694112
11414474354.jpg,0.191479177
11414784395.jpg,0.75200649
11416241303.jpg,0.73254801
11419816946.jpg,0.823825311
11424871693.jpg,0.4108824
11426976205.jpg,0.387756114
11432746805.jpg,0.719053025
11433127464.jpg,0.592388703
11433593823.jpg,0.686321884
11436378704.jpg,0.882395999
11436390143.jpg,0.770622354
11436508006.jpg,0.6926779
11437542656.jpg,0.626961332
11438612393.jpg,0.347910825
11446005074.jpg,0.871850788
11452299875.jpg,0.835384896
11453100924.jpg,0.868646627
11474376103.jpg,0.575719756
11476172786.jpg,0.808039756
11477250346.jpg,0.846145087
11490304024.jpg,0.58075679
11495616074.jpg,0.395716105
11498400544.jpg,0.561273337
11501322724.jpg,0.838482963
11503076944.jpg,0.848089237
11504259765.jpg,0.477594148
11504601393.jpg,0.574776231
11506037556.jpg,0.571797651
11509515706.jpg,0.39137793
11511265293.jpg,0.242340833
11515148456.jpg,0.698063532
11518631385.jpg,0.356842473
11519797605.jpg,0.830842911
11520125355.jpg,0.74041326
11521791886.jpg,0.57443753
11522920033.jpg,0.637266635
1152554814.jpg,0.412094058
11527524903.jpg,0.371469603
115290990.jpg,0.463738631
11529156723.jpg,0.7790809
11533404563.jpg,0.731667009
11535275706.jpg,0.829604861
11541375264.jpg,0.557816074
11546100824.jpg,0.767015758
1154962046.jpg,0.153810208
11551017545.jpg,0.731021522
11554709013.jpg,0.771537781
11555549865.jpg,0.673168981
11559530473.jpg,0.665934114
1159028861.jpg,0.806485259
11706252.jpg,0.348118538
117172917.jpg,0.701141439
1194894463.jpg,0.719813536
1195689121.jpg,0.34939251
1202598832.jpg,0.673812091
120328351.jpg,0.430941048
120983206.jpg,0.706869767
121123359.jpg,1
122346209.jpg,0.361245982
122553631.jpg,0.403370123
122760647.jpg,0.567244972
1241002913.jpg,0.562179609
1249337589.jpg,0.792636109
1252945239.jpg,0.166753976
125829275.jpg,0.365820502
1266777709.jpg,0.695128119
127977276.jpg,0.900399399
128079586.jpg,0.659500277
128293583.jpg,0.827279212
128715765.jpg,0.626276725
128781220.jpg,0.677248792
1288155068.jpg,0.640258497
1289162225.jpg,0.680503014
129023751.jpg,0.881541601
1292518332.jpg,0.74343417
1295925783.jpg,0.349011086
1296759644.jpg,0.35591192
1296775174.jpg,0.403901388
1297819816.jpg,0.80933988
1302738127.jpg,0.839069084
1306121832.jpg,0.319758828
1312413141.jpg,0.203446625
1314838096.jpg,0.702392523
1315889745.jpg,0.321946735
1317678723.jpg,0.413706402
1329449674.jpg,0.516957512
1329713028.jpg,0.611057922
1331642031.jpg,0.581276072
1332211559.jpg,0.23894231
13325497.jpg,0.683904486
134343714.jpg,0.44596345
1348094685.jpg,0.822872897
1348788122.jpg,0.553494495
1351464251.jpg,0.767990274
1351917139.jpg,0.669488725
1352428885.jpg,0.54876903
135352055.jpg,0.158659356
1357295757.jpg,0.759349204
1360063696.jpg,0.764264059
1360663704.jpg,0.849797641
1362231035.jpg,0.800861656
136287514.jpg,0.239348971
1367218588.jpg,0.316459984
136948336.jpg,0.897671541
1375320148.jpg,0.619576887
137731604.jpg,0.230373385
137841242.jpg,0.785303973
138750201.jpg,0.631282911
1387568510.jpg,0.293202489
1392405539.jpg,0.666167406
139253033.jpg,0.334072455
139611767.jpg,0.193231985
1396758393.jpg,0.598611776
139999071.jpg,0.272344936
1402675396.jpg,0.309016618
1404458044.jpg,0.447594424
1408118135.jpg,0.490556595
1408827056.jpg,0.351397141
14092652.jpg,0.787223239
141087919.jpg,0.897256432
1413089132.jpg,0.454763045
141683460.jpg,0.781521321
1418012844.jpg,0.235921401
142117255.jpg,0.758337322
142607218.jpg,0.622022385
1427484100.jpg,0.767601444
1429120335.jpg,0.633100397
1429419760.jpg,0.76898943
1430765461.jpg,0.571840819
1431934782.jpg,0.675733434
143394138.jpg,0.325266219
1434258458.jpg,0.752327501
143622689.jpg,0.710923431
143643298.jpg,0.230373385
144272742.jpg,0.24863799
145089144.jpg,0.184366448
145517507.jpg,0.445455029
1459611891.jpg,0.373982767
1461013559.jpg,0.69704948
1465282532.jpg,0.379966491
1465706268.jpg,0.649234083
1466864952.jpg,0.515203298
146926363.jpg,0.06787253
1473138944.jpg,0.345296089
147639760.jpg,0.533269507
147783170.jpg,0.379966491
1487386722.jpg,0.307653748
1490095554.jpg,0.619576887
1492755190.jpg,0.657448105
1494601659.jpg,0.345296089
149795981.jpg,0.716245986
149836125.jpg,0.543580285
149867784.jpg,0.814641318
1500316824.jpg,0.765916707
15012954.jpg,0.287218765
1513796016.jpg,0.793897741
1516506386.jpg,0.72870364
1519242706.jpg,0.791996712
1519650440.jpg,0.58950765
1527228794.jpg,0.278877816
152780037.jpg,0.454098186
1529757375.jpg,0.737182981
153557108.jpg,0.753949258
153876946.jpg,0.604356151
1539716347.jpg,0.426440083
1540229828.jpg,0.829322225
154270569.jpg,0.78955538
1543375325.jpg,0.252155259
1543929747.jpg,0.382958353
154603426.jpg,0.724860064
154740129.jpg,0.0493375
155289213.jpg,0.529559598
155711788.jpg,0.118249789
155797839.jpg,0.888583054
1558503807.jpg,0.660842508
156015117.jpg,0.679995074
156117321.jpg,0.344735788
1561250178.jpg,0.6592722
1562015932.jpg,0.606928594
156451756.jpg,0.548387175
1565882132.jpg,0.474573238
1572596360.jpg,0.583413116
1572804254.jpg,0.564933968
1576235224.jpg,0.313524572
1580074951.jpg,0.718611415
158100229.jpg,0.598489755
159144665.jpg,0.847769539
159838722.jpg,0.837540073
160123908.jpg,0.697103878
16057476.jpg,0.435384561
16079437.jpg,0.58075679
160981911.jpg,0.722776904
161483962.jpg,0.610168912
161551525.jpg,0.485707447
1626230781.jpg,0.166440486
163208499.jpg,0.290477229
1634910276.jpg,0.817110792
163666873.jpg,0.509837731
163977327.jpg,0.231333038
1646704912.jpg,0.638599643
165074300.jpg,0.815077108
16523804.jpg,0.449897773
1654836945.jpg,0.54793818
1663721615.jpg,0.145825577
166528976.jpg,0.706869767
1669800671.jpg,0.678326381
1674951001.jpg,0.509604701
1679551869.jpg,0.747965534
16799807.jpg,0.447385055
1693839090.jpg,0.23470739
169625095.jpg,0.486656876
169779095.jpg,0.744973672
171857013.jpg,0.539551288
174715115.jpg,0.299360497
1748861184.jpg,0.665271542
175326787.jpg,0.389060567
1755366250.jpg,0.144920103
17606027.jpg,0.775084431
176663631.jpg,0.74334444
1777841357.jpg,0.60447234
178403727.jpg,0.345814103
1792473649.jpg,0.819446781
1795186582.jpg,0.389710629
1796317547.jpg,0.858664433
1798554647.jpg,0.543410812
1799451312.jpg,0.674420123
1802306299.jpg,0.454424343
1809848435.jpg,0.266130494
1812202754.jpg,0.86538201
1814122396.jpg,0.676484287
1820291567.jpg,0.272591883
183156510.jpg,0.55578239
18438855.jpg,0.833750889
185458280.jpg,0.11295806
186520031.jpg,0.690814861
187485230.jpg,0.507528613
187499391.jpg,0.51384506
1896792999.jpg,0.72741765
189899579.jpg,0.511488751
1929087646.jpg,0.498455522
19300996.jpg,0.254308281
194278089.jpg,0.68045106
194369363.jpg,0.319758828
1947195937.jpg,0.463527085
19502065.jpg,0.021940322
1966235400.jpg,0.74648385
196734006.jpg,0.821977813
1970440733.jpg,0.592388703
197324620.jpg,0.714409747
1979184408.jpg,0.574263247
198187235.jpg,0.667819893
1987196687.jpg,0.244124971
1988371580.jpg,0.773154164
1990074154.jpg,0.918082256
1990510796.jpg,0.667252742
1992159390.jpg,0.773154164
19943010.jpg,0.877370561
1995190133.jpg,0.882188682
20079130.jpg,0.497822394
200825729.jpg,0.753836358
2017266.jpg,0.690344485
2020522728.jpg,0.700998943
202351926.jpg,0.831737673
202551289.jpg,0.39105398
2034844231.jpg,0.641824331
2035975268.jpg,0.152584969
2041755502.jpg,0.799824478
2047083409.jpg,0.519003405
20522527.jpg,0.724030637
2053452455.jpg,0.675172705
2058985902.jpg,0.435301417
2059981058.jpg,0.626961332
2060529660.jpg,0.460638954
2063421762.jpg,0.373982767
2063914625.jpg,0.49066539
2064478851.jpg,0.452064502
2065542928.jpg,0.686955012
2065722620.jpg,0.776664173
2068650026.jpg,0.704162348
2070418201.jpg,0.505265677
2072843602.jpg,0.681616591
2074092022.jpg,0.731350532
2082936451.jpg,0.740695588
2084725313.jpg,0.720339741
2088433684.jpg,0.356031594
208949930.jpg,0.819770225
2093652366.jpg,0.484681666
2094668596.jpg,0.61218939
2096424103.jpg,0.583413116
2097618827.jpg,0.394381827
2099199686.jpg,0.72741765
2102208013.jpg,0.876872051
2111309017.jpg,0.771071004
2113239475.jpg,0.629498773
2114240861.jpg,0.573904327
2114797362.jpg,0.620392532
211562425.jpg,0.375524029
2115915075.jpg,0.61313228
211603206.jpg,0.743251084
2124048872.jpg,0.533269507
2125272449.jpg,0.501390934
2125535764.jpg,0.595269755
2126890271.jpg,0.491140289
2127908996.jpg,0.37847056
2128879923.jpg,0.341072283
2129246782.jpg,0.707183258
2129680216.jpg,0.878650072
2131254561.jpg,0.439803734
2133766199.jpg,0.519505863
2138715193.jpg,0.583664768
2138874780.jpg,0.746327883
214064484.jpg,0.595531669
2140758242.jpg,0.726155698
2142428164.jpg,0.811348687
2145860500.jpg,0.691120153
2147067327.jpg,0.738989947
2147811000.jpg,0.499333402
2148143527.jpg,0.624491858
2149726014.jpg,0.275419084
2150291485.jpg,0.576673871
2152767186.jpg,0.774151733
2154184161.jpg,0.586572746
215794898.jpg,0.58939684
2159705303.jpg,0.451771182
2164495332.jpg,0.442682696
2166503846.jpg,0.556137791
2167658722.jpg,0.580778491
2168323029.jpg,0.583146515
2169516596.jpg,0.663754222
2170460897.jpg,0.513873293
2172409998.jpg,0.58939684
2174764653.jpg,0.814641318
2178785463.jpg,0.622307324
2181528959.jpg,0.79882719
2182811741.jpg,0.731759614
2183577836.jpg,0.446385831
218457399.jpg,0.472714217
21852937.jpg,0.492476977
2189906236.jpg,0.631282911
2190310.jpg,0.662550803
2191202126.jpg,0.475349252
2191898704.jpg,0.691120153
2194214783.jpg,0.846696984
2195703133.jpg,0.583745545
2196513263.jpg,0.121296242
2197565905.jpg,0.77625223
2198895718.jpg,0.508377214
2199106763.jpg,0.552424012
2199234449.jpg,0.502632839
2199696686.jpg,0.830659525
2201178081.jpg,0.598738777
220183616.jpg,0.466670051
2202105982.jpg,0.406278101
2203797715.jpg,0.805586582
2204368170.jpg,0.483778462
2208434983.jpg,0.312926617
2211658928.jpg,0.771900431
2214729676.jpg,0.269032936
2215032826.jpg,0.802787846
2215695798.jpg,0.685136429
2217543976.jpg,0.809609184
2220192526.jpg,0.77654087
2223002938.jpg,0.69405277
2223255997.jpg,0.486596458
222335349.jpg,0.728915309
2225683996.jpg,0.806485259
2227011292.jpg,0.78955538
2231043641.jpg,0.644247647
2231397523.jpg,0.747965534
223186789.jpg,0.636839226
223191871.jpg,0.444364145
2232895391.jpg,0.49552011
2233947320.jpg,0.510024498
2234060892.jpg,0.298521355
2234064642.jpg,0.498455522
2235352888.jpg,0.803973193
2237630871.jpg,0.840649603
2239201463.jpg,0.765916707
2239403255.jpg,0.828019631
2239987680.jpg,0.316795459
224076897.jpg,0.69509962
2243689404.jpg,0.704516148
2243706700.jpg,0.601278808
2249130247.jpg,0.815480008
2250728053.jpg,0.863885526
2251792086.jpg,0.62025321
22533278.jpg,0.550502633
2255689742.jpg,0.635096068
2255948084.jpg,0.839481317
2256741921.jpg,0.504326346
2259747766.jpg,0.566216899
2260527943.jpg,0.628291048
2263434837.jpg,0.857445526
2264946914.jpg,0.435384561
2266672191.jpg,0.624376462
2268779821.jpg,0.491721341
2276823208.jpg,0.749447218
2279663213.jpg,0.69610659
2280116666.jpg,0.370576191
2280432289.jpg,0.454763045
22848476.jpg,0.640917256
2285382083.jpg,0.703934355
2285789022.jpg,0.544054153
228617373.jpg,0.37580135
2286627596.jpg,0.423966078
2286659351.jpg,0.704516148
2287163032.jpg,0.654619435
2292384520.jpg,0.708308695
2292770854.jpg,0.619315462
2293775114.jpg,0.487727926
229400288.jpg,0.51019717
22947511.jpg,0.134633796
2295329994.jpg,0.305169938
2295909322.jpg,0.771071004
2297923850.jpg,0.583582467
2298149104.jpg,0.702207642
2298165172.jpg,0.698180948
2298963655.jpg,0.763959414
2300197705.jpg,0.661201532
2301461383.jpg,0.626276725
2303343292.jpg,0.651656067
2304159288.jpg,0.587943651
2305236722.jpg,0.284226903
2308986836.jpg,0.718107354
2310631117.jpg,0.362134993
231161527.jpg,0.604960568
2311702728.jpg,0.438322326
2313971368.jpg,0.783867879
2314346258.jpg,0.604242176
2314745999.jpg,0.731667009
2318824279.jpg,0.663105444
2319588792.jpg,0.737593745
2322053874.jpg,0.926171722
2322154086.jpg,0.586227244
2322493147.jpg,0.767990274
232327907.jpg,0.637702343
2323279407.jpg,0.496213935
2323828778.jpg,0.44624077
2324511288.jpg,0.415458189
2325353113.jpg,0.147468046
2329115753.jpg,0.573904327
2329258631.jpg,0.347695046
2329975863.jpg,0.606404633
233045618.jpg,0.455862096
2331420998.jpg,0.521267866
2332998569.jpg,0.122546673
2333476039.jpg,0.224931045
23371433.jpg,0.481689804
2339673410.jpg,0.329104835
2341720836.jpg,0.679222283
2342012928.jpg,0.807579086
2344211137.jpg,0.774892293
2345921877.jpg,0.56595081
2347131131.jpg,0.666608842
2349676135.jpg,0.396477138
2350031609.jpg,0.429110048
2355192446.jpg,0.717431763
2362202039.jpg,0.816960476
2363413290.jpg,0.533854845
2363717244.jpg,0.846696984
2364901003.jpg,0.466502107
2365109175.jpg,0.547075063
2365855574.jpg,0.69515505
2366273919.jpg,0.335088559
2366307779.jpg,0.673812091
2367261033.jpg,0.206327678
2371655336.jpg,0.442795596
2371669291.jpg,0.734879632
2372696116.jpg,0.664890527
2375572237.jpg,0.707276209
2376113642.jpg,0.358282614
2376602512.jpg,0.566459231
2378761573.jpg,0.692192708
2383953966.jpg,0.704749747
2389241544.jpg,0.564933968
239029957.jpg,0.828019631
2393187912.jpg,0.374290342
2405333928.jpg,0.558133254
2405495711.jpg,0.491634184
240689125.jpg,0.639355293
2409675838.jpg,0.399638646
2410920428.jpg,0.892018155
2410933503.jpg,0.832176846
